Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-11,7.619038105010986,7.629556910673878,7.4345051732559,7.46035156489236,545759200
2010-06-14,7.6421799659729,7.788543620782636,7.634065549605808,7.692671362050007,602960400
2010-06-15,7.804766654968262,7.809575431721174,7.678839622616287,7.683047302275086,585074000
2010-06-16,8.031981468200684,8.047008102238106,7.833022220670587,7.8471476097804285,783678000
2010-06-17,8.170830726623535,8.201786840732163,8.099601890191026,8.132661443883785,872855200
2010-06-18,8.236953735351562,8.264905181026007,8.157310292567333,8.182255447062117,784621600
2010-06-21,8.11973762512207,8.385416228945658,8.076459419206364,8.345744607067356,776490400
2010-06-22,8.230340003967285,8.29405473915925,8.159713048221507,8.179548464825253,717262000
2010-06-23,8.143781661987305,8.254682127684562,8.05151521598079,8.252277738047047,768457200
2010-06-24,8.084577560424805,8.210804837283929,8.057528170354889,8.144684908535366,714277200
2010-06-25,8.015451431274414,8.12274532934578,7.988702993627858,8.116434206823952,549942400
2010-06-28,8.063542366027832,8.107121555054475,7.9499372899674015,8.022367568189798,584948000
2010-06-29,7.698982238769531,7.946027727744849,7.642780818537257,7.937912509104428,1133344800
2010-06-30,7.559532642364502,7.753081295890283,7.513850820030258,7.715212941498946,739452000
2010-07-01,7.467864990234375,7.65780780256998,7.309780347915065,7.642780363883049,1022896000
2010-07-02,7.421581745147705,7.5414978915249264,7.309178113970636,7.528272943551065,693842800
2010-07-06,7.4723711013793945,7.597696286333978,7.398136783118237,7.543599130384268,615235600
2010-07-07,7.77411413192749,7.777120421256815,7.506031932510963,7.5282709297359816,654556000
2010-07-08,7.756683349609375,7.901244460083455,7.660510176774704,7.888621415151451,738144400
2010-07-09,7.802665710449219,7.811080269923609,7.668623423215013,7.720617134675895,433322400
2010-07-12,7.732643127441406,7.869690170300201,7.659611775272422,7.769910376160334,562878400
2010-07-13,7.567644119262695,7.705893333059973,7.406253053161084,7.70348974561194,1190924000
2010-07-14,7.595592975616455,7.687859422995425,7.48349111596619,7.4949127694475415,812047600
2010-07-15,7.557126522064209,7.723025444626555,7.4324015807133685,7.460352217447299,824866000
2010-07-16,7.510542392730713,7.662917015279313,7.465761827579374,7.609119986580683,1039858400
2010-07-19,7.380703926086426,7.509937429475179,7.200980660422494,7.509937429475179,1024478000
2010-07-20,7.570346355438232,7.600701368459251,7.21330337960316,7.300159934944708,1074950800
2010-07-21,7.640976905822754,7.968867986805459,7.633764537942607,7.967064694202066,1185671200
2010-07-22,7.784634590148926,7.8140875614458,7.673133024125118,7.74436186520016,645318800
2010-07-23,7.812284469604492,7.825508613296087,7.702286045587938,7.726630090662634,533388800
2010-07-26,7.792449474334717,7.8170936681841425,7.745264526523821,7.814088180820391,420551600
2010-07-27,7.936707973480225,7.958346675374133,7.823102982837566,7.840233855909086,584771600
2010-07-28,7.842942714691162,7.994115971448782,7.821604950977877,7.924390246048689,519985200
2010-07-29,7.757286548614502,7.893732480189171,7.696878252121236,7.835427623821169,643806800
2010-07-30,7.731439590454102,7.805072027445076,7.660811838412381,7.690566565757094,448210000
2010-08-02,7.869692325592041,7.891932140380695,7.802671931076475,7.82731613692701,428055600
2010-08-03,7.87209415435791,7.9120659389506045,7.796658415679421,7.84444446867975,417653600
2010-08-04,7.903650760650635,7.942720494582478,7.823406247656137,7.89944307798924,420375200
2010-08-05,7.8651814460754395,7.909661860951538,7.830618739219888,7.866082691107571,289097200
2010-08-06,7.816794395446777,7.85887042071445,7.742860200558267,7.807476982309817,444897600
2010-08-09,7.866683006286621,7.878704955742242,7.8011649868201705,7.858567789137406,303128000
2010-08-10,7.796356201171875,7.8276132697329714,7.740454938778641,7.809580345563108,451920000
2010-08-11,7.519257068634033,7.684555671787385,7.507837018613049,7.675840159262586,620054400
2010-08-12,7.567343235015869,7.606713913328135,7.396935723075076,7.414066598758015,534920400
2010-08-13,7.4864983558654785,7.5700485000173385,7.486197405851484,7.563136280095911,354869200
2010-08-16,7.4426188468933105,7.513847694345077,7.41196287546849,7.440815554456557,318430000
2010-08-17,7.572755336761475,7.652699714279963,7.489504521102382,7.5159528160930895,422640400
2010-08-18,7.605813980102539,7.653900985882247,7.561033412411123,7.58447621896382,339696000
2010-08-19,7.509940147399902,7.618135285831277,7.473875101256111,7.598900166536803,426706000
2010-08-20,7.502729415893555,7.631361107844551,7.483494290348069,7.495216096244153,384230000
2010-08-23,7.387317657470703,7.573653837442024,7.370788682891426,7.567342716054792,414041600
2010-08-24,7.210899829864502,7.303165469228359,7.172430399910894,7.29324856621518,602565600
2010-08-25,7.299862384796143,7.332922752387786,7.128854533642716,7.15409982999738,596867600
2010-08-26,7.221420764923096,7.385817336204741,7.221420764923096,7.376800872803523,466505200
2010-08-27,7.261691570281982,7.291445490336927,7.0795630706161905,7.265599104651437,548391200
2010-08-30,7.288140773773193,7.385817118067915,7.233441699954776,7.235846090124088,383289200
2010-08-31,7.306173324584961,7.350052640386553,7.223524423095698,7.268605131386773,420786800
2010-09-01,7.523463249206543,7.55742404753837,7.401743838043419,7.43750792852383,697037600
2010-09-02,7.578766822814941,7.578766822814941,7.470571641262301,7.551417277934604,415427600
2010-09-03,7.7771220207214355,7.777422168196183,7.648790516999623,7.666522491477031,520788800
2010-09-07,7.748267650604248,7.7999604124273985,7.70138286456329,7.713103860440255,342557600
2010-09-08,7.9018449783325195,7.946024428556786,7.7870369926697975,7.807474302014233,526551200
2010-09-09,7.90635347366333,8.010039963595554,7.901845644547398,7.965560362220903,438575200
2010-09-10,7.91657018661499,7.9493295847563035,7.8561611181120234,7.90995811700974,387542400
2010-09-13,8.025670051574707,8.062937294095743,7.987201416585295,7.989003906554549,388780000
2010-09-14,8.056326866149902,8.08968658045837,7.97998907302212,8.000726539768914,408150400
2010-09-15,8.121243476867676,8.126053060195883,8.049714467613594,8.059632979269411,429368800
2010-09-16,8.312085151672363,8.3150906388016,8.09960242810174,8.12184303285808,652103200
2010-09-17,8.276019096374512,8.35385918961928,8.225227578828212,8.345743974883257,634477200
2010-09-20,8.512247085571289,8.528776864493683,8.290446937507173,8.297359157046843,658677600
2010-09-21,8.52847957611084,8.636073660299495,8.499026590389239,8.531184917115405,668074400
2010-09-22,8.64809513092041,8.655007353041107,8.48760525892754,8.496621724215593,585289600
2010-09-23,8.68325424194336,8.798662538197716,8.595496426820727,8.605414132916561,786116800
2010-09-24,8.785438537597656,8.821804530583464,8.732243421759918,8.778827268448673,649488000
2010-09-27,8.75057601928711,8.857869104945301,8.746068189691378,8.835329154433337,482834800
2010-09-28,8.621346473693848,8.768912340554065,8.264904382585767,8.768912340554065,1035042400
2010-09-29,8.63667106628418,8.71000335164947,8.59549709389902,8.63246338404628,469644000
2010-09-30,8.52787971496582,8.71571834793329,8.45274410127209,8.68566426296254,673391600
2010-10-01,8.490907669067383,8.61292723127398,8.455743872393782,8.60000403842582,448142800
2010-10-04,8.374300956726074,8.502330735862717,8.348152809245756,8.463260996012975,435302000
2010-10-05,8.683856964111328,8.699183745868254,8.469870276453717,8.475280956242448,501967200
2010-10-06,8.691367149353027,8.775519167927765,8.573254336465723,8.703389095587454,670868800
2010-10-07,8.692272186279297,8.730140527409366,8.62284742922977,8.725932844780091,408399600
2010-10-08,8.83803939819336,8.850962600409744,8.715719599881576,8.767111458561983,658403200
2010-10-11,8.87680721282959,8.933309595513947,8.853967104723676,8.858174788729274,427753200
2010-10-12,8.97237777709961,9.001230459810929,8.790549377663192,8.878308015843213,558544000
2010-10-13,9.020466804504395,9.07516508935943,9.010248143749678,9.022270097578756,630092400
2010-10-14,9.085681915283203,9.090489892807458,9.028277504611777,9.067047892559835,435296400
2010-10-15,9.459256172180176,9.467070440918242,9.16382352565655,9.239860365120121,922194000
2010-10-18,9.557231903076172,9.587285172827519,9.445730323834479,9.571357292973989,1093010800
2010-10-19,9.301469802856445,9.430101452353318,9.01685697002107,9.118440035680441,1232784000
2010-10-20,9.332728385925293,9.444530136413563,9.222730730842967,9.286745621479366,721624400
2010-10-21,9.302373886108398,9.459256348725445,9.220626216697614,9.387727338624389,551460000
2010-10-22,9.240763664245605,9.318002709360043,9.205600653962481,9.288849873309722,372778000
2010-10-25,9.281933784484863,9.364882821704409,9.269911835960315,9.289447903579346,392462000
2010-10-26,9.258194923400879,9.308986470130582,9.18606400920538,9.22273096520932,392929600
2010-10-27,9.251581192016602,9.313792780216772,9.184560021029196,9.24617131423106,399002800
2010-10-28,9.173739433288574,9.256688470285612,9.04330450228023,9.255185325457434,551051200
2010-10-29,9.045708656311035,9.192974324437266,9.04240221900181,9.143384987598841,430511200
2010-11-01,9.141879081726074,9.184556186125933,9.08237205599842,9.082973153279166,423889200
2010-11-02,9.297568321228027,9.322513481410688,9.226641180611505,9.226641180611505,433930000
2010-11-03,9.400947570800781,9.403351960225256,9.272616094135616,9.357969511104896,508348400
2010-11-04,9.565343856811523,9.622747449143862,9.4679676925229,9.480590736698542,642488000
2010-11-05,9.531088829040527,9.604421157525675,9.519668773070212,9.55693603512879,361253200
2010-11-08,9.575864791870117,9.61042669291598,9.519963529174474,9.533187673637245,281758400
2010-11-09,9.499527931213379,9.656411177295722,9.452042831142037,9.648897056861577,383544000
2010-11-10,9.558135986328125,9.58037579776422,9.42349251476101,9.516360099192376,384227200
2010-11-11,9.5166597366333,9.569254567693003,9.44452883421608,9.467069590746442,361284000
2010-11-12,9.25759220123291,9.512151009918188,9.125354744972336,9.497124372800767,795846800
2010-11-15,9.227838516235352,9.333028179827238,9.204696661839785,9.270515639728464,403606000
2010-11-16,9.064045906066895,9.244671362816185,8.995822516447458,9.188169780381566,657650000
2010-11-17,9.031283378601074,9.136172079909242,8.948934628974593,9.052320987850655,479449600
2010-11-18,9.269611358642578,9.306878595209195,9.157209354071139,9.172536134094596,494491200
2010-11-19,9.218523025512695,9.26871347320799,9.173742456421717,9.25579027558667,384843200
2010-11-22,9.417783737182617,9.417783737182617,9.192677863744066,9.217021116929558,393075200
2010-11-23,9.278626441955566,9.369391341925692,9.21340938390704,9.330320013033532,519447600
2010-11-24,9.461058616638184,9.479091542878333,9.369394050451106,9.376906565917684,413725200
2010-11-26,9.467068672180176,9.548215227309345,9.405157236504843,9.429200333288787,237585600
2010-11-29,9.523269653320312,9.54160192192252,9.358272013100564,9.482094878864027,445785200
2010-11-30,9.351361274719238,9.447835425323188,9.342945909005058,9.423190425731661,501858000
2010-12-01,9.509146690368652,9.549719575186847,9.467070660260788,9.475185076717723,461750800
2010-12-02,9.561736106872559,9.587281536980118,9.463758857188873,9.54310209155204,462837200
2010-12-03,9.540406227111816,9.576771441105754,9.50734664983231,9.527483025360787,342092800
2010-12-06,9.62185001373291,9.687368044850471,9.569855474357801,9.576467547734222,448481600
2010-12-07,9.563542366027832,9.737254715297121,9.560837828747392,9.731545493275446,391454000
2010-12-08,9.647693634033203,9.647994584028313,9.530482840071112,9.60621871204047,321935600
2010-12-09,9.610124588012695,9.692472517794206,9.587883985946279,9.68135342056077,294151200
2010-12-10,9.634171485900879,9.648897975604557,9.575264724552666,9.606821946793975,262511200
2010-12-13,9.667531967163086,9.769416813076672,9.647396400076016,9.748679345817608,439815600
2010-12-14,9.626051902770996,9.693674141619372,9.587281530252689,9.669330103532634,351008000
2010-12-15,9.62816333770752,9.707505828758975,9.592999522526105,9.617342776266698,417312000
2010-12-16,9.654906272888184,9.695780095177618,9.620344374815954,9.650097493497277,322030800
2010-12-17,9.635673522949219,9.671137474184178,9.624252670040763,9.666328694012197,386929200
2010-12-20,9.683758735656738,9.715015803598659,9.564143551166154,9.665425664380544,385610400
2010-12-21,9.743563652038574,9.749273674842625,9.678947701783036,9.707498618336361,256354000
2010-12-22,9.772417068481445,9.789247794727405,9.724029934324106,9.748373976377557,265921600
2010-12-23,9.72553539276123,9.77211924590333,9.7126121975859,9.76761141585304,223157200
2010-12-27,9.7579927444458,9.78083444906251,9.663021748639572,9.702994330452134,249816000
2010-12-28,9.781737327575684,9.81750142746384,9.769415229252312,9.79496067094381,175924000
2010-12-29,9.776326179504395,9.811189029818195,9.770615352340357,9.804276007728392,163139200
2010-12-30,9.727339744567871,9.782939263865183,9.709006669815738,9.782038018770338,157494400
2010-12-31,9.69427490234375,9.721924573177978,9.656706725665613,9.705995897395962,193508000
2011-01-03,9.904958724975586,9.925696188059574,9.76280277350813,9.786845871671177,445138400
2011-01-04,9.956652641296387,9.99301783851355,9.862281932979492,9.991214545901123,309080800
2011-01-05,10.03809642791748,10.048315083895586,9.902852720693234,9.904355865486055,255519600
2011-01-06,10.029985427856445,10.07566723787885,10.005040280094132,10.059738553621012,300428800
2011-01-07,10.101813316345215,10.108725536233386,9.974984153191032,10.037797637276398,311931200
2011-01-10,10.292057037353516,10.31549903877136,10.133371300196654,10.183260790718405,448560000
2011-01-11,10.267711639404297,10.367490599540155,10.20249377408265,10.365087012428381,444108000
2011-01-12,10.351261138916016,10.351562088893202,10.278530758562722,10.316098946114842,302590400
2011-01-13,10.389130592346191,10.41798327166511,10.3341321787279,10.37350286024847,296780400
2011-01-14,10.473280906677246,10.473280906677246,10.351862444717026,10.39544080144566,308840000
2011-01-18,10.237957954406738,10.361480676079106,9.797664087680014,9.90345483518887,1880998000
2011-01-19,10.183560371398926,10.476888707314552,10.12465442573991,10.46937458784309,1135612800
2011-01-20,9.998430252075195,10.16733469027508,9.921491352832462,10.111133260067835,764789200
2011-01-21,9.819304466247559,10.064546638893571,9.816599126116369,10.031186127498307,754401200
2011-01-24,10.14178466796875,10.14178466796875,9.819302724311715,9.823811356219402,574683200
2011-01-25,10.260499954223633,10.261702951847466,10.05523035900604,10.108126140449981,546868000
2011-01-26,10.334129333496094,10.386724145223896,10.263502404691996,10.30738090400867,506875600
2011-01-27,10.314898490905762,10.359378908496351,10.303478439623595,10.332029370362482,285026000
2011-01-28,10.101211547851562,10.350662194966027,10.02397332802575,10.34374997498785,592057200
2011-01-31,10.197988510131836,10.219628024083619,10.047117022746749,10.092197738412581,377246800
2011-02-01,10.36959457397461,10.3882277907092,10.247875160204323,10.257492718536104,426633200
2011-02-02,10.348258018493652,10.376207848999544,10.32511616555002,10.352165553588067,258955200
2011-02-03,10.321810722351074,10.345854625145682,10.174845977919654,10.332630478608648,393797600
2011-02-04,10.413777351379395,10.419788327254619,10.323915268378517,10.327822001430667,321840400
2011-02-07,10.575465202331543,10.616638364430454,10.44803497186461,10.455548287465147,485021600
2011-02-08,10.675246238708496,10.684863798178204,10.583581683879515,10.629564436294054,381040800
2011-02-09,10.764205932617188,10.789452023583998,10.66532821853022,10.674944974460518,482745200
2011-02-10,10.655412673950195,10.819509100745641,10.458857780845054,10.741067874041674,928550000
2011-02-11,10.724836349487305,10.753387275285876,10.62535672532457,10.661722720704502,367572800
2011-02-14,10.7948637008667,10.803879361567152,10.72063015990791,10.723034550103616,310416400
2011-02-15,10.816500663757324,10.818604906105556,10.7458737194949,10.7951621054823,284174800
2011-02-16,10.913576126098633,10.96677124146689,10.83453301912183,10.843548677893885,481157600
2011-02-17,10.768418312072754,10.827625228392586,10.714921422314976,10.736861888397902,530583200
2011-02-18,10.535797119140625,10.804481304303852,10.50454004647306,10.780738352294252,816057200
2011-02-22,10.176645278930664,10.380713409921896,10.14989765136339,10.283037099465144,872555600
2011-02-23,10.297162055969238,10.357870471848766,10.176644061237722,10.181453641868105,671854400
2011-02-24,10.30498218536377,10.37320556496178,10.169438276444751,10.33924475147573,499900800
2011-02-25,10.463666915893555,10.471781331490151,10.362684935861507,10.376509376872974,380018800
2011-02-28,10.61544132232666,10.670740696063278,10.552627827377142,10.556234412951293,403074000
2011-03-01,10.4982271194458,10.690874437598946,10.449238881233168,10.68336112076551,456136800
2011-03-02,10.582684516906738,10.649705711569919,10.470882744110948,10.517767565614655,602590800
2011-03-03,10.80628490447998,10.813197125249905,10.696887554630644,10.735056848957639,500788400
2011-03-04,10.81950855255127,10.828224065624903,10.751886283021115,10.82161199267705,453266800
2011-03-07,10.68005657196045,10.869698422155352,10.558337135229753,10.861583204515485,546123200
2011-03-08,10.692078590393066,10.741367787622032,10.586587975283962,10.666532345441466,356316800
2011-03-09,10.593198776245117,10.662023234579507,10.536998167647779,10.659918992112212,453306000
2011-03-10,10.418880462646484,10.51204893162864,10.365684559650763,10.49251286967458,507539200
2011-03-11,10.57877254486084,10.588691054746226,10.368694990392191,10.378611895210843,471080400
2011-03-14,10.625962257385254,10.71372091886745,10.558340770658994,10.614541400779492,435957200
2011-03-15,10.38161849975586,10.454048743408135,10.221429624673105,10.281537770631843,721081200
2011-03-16,9.918181419372559,10.308585804805743,9.805478451093395,10.278531733433521,1162011200
2011-03-17,10.057332038879395,10.20670112939838,9.937716065465859,10.12315019697319,659422400
2011-03-18,9.938018798828125,10.164326809346731,9.917882432222255,10.132168491772152,753214000
2011-03-21,10.197386741638184,10.210610085649677,10.075967440053013,10.097907902632986,409402000
2011-03-22,10.254487037658691,10.297164955289038,10.19257560728969,10.295361662994798,325922800
2011-03-23,10.194079399108887,10.225034714991345,10.096703214106455,10.19678393645525,372996400
2011-03-24,10.367794036865234,10.398750159705141,10.18416314760356,10.274025225812487,404712000
2011-03-25,10.565244674682617,10.58087240046302,10.429399105403387,10.460956309385155,448910000
2011-03-28,10.532188415527344,10.648799720844426,10.532188415527344,10.613635919753106,309355200
2011-03-29,10.547818183898926,10.547818183898926,10.400553297666892,10.44863949632221,352900800
2011-03-30,10.477788925170898,10.545411981118868,10.44202483382171,10.53819800981607,329406000
2011-03-31,10.474185943603516,10.512955532305106,10.40055349906169,10.409569159900741,274019200
2011-04-01,10.355470657348633,10.566752024401888,10.317602315636861,10.55232648627047,418661600
2011-04-04,10.254188537597656,10.356673659785177,10.1703374387776,10.347958146896135,460084800
2011-04-05,10.185062408447266,10.286044370492638,10.098205834936813,10.127959756869215,482731200
2011-04-06,10.159517288208008,10.335634844391318,10.13246870303402,10.255090186373959,402539200
2011-04-07,10.160717010498047,10.231343135656726,10.09910493740271,10.16131730527577,373447200
2011-04-08,10.069954872131348,10.222930555973752,10.036595168717357,10.2160183368267,377535200
2011-04-11,9.94193172454834,10.08829464301457,9.918489709982834,10.039907467930764,398946800
